E,N,H,Rho1,Rho2,Rho3,Rho4,Rho6,Gamma
14.06717333,52.40900002,56.95500183,162.196767,127.0924685,330.4702523,344.1969819,603.9761751,1.175527643
14.06718667,52.40901499,56.8730011,158.8094609,153.9368833,319.4779131,331.1510766,511.4952255,1.166308886
14.0672,52.40902999,56.8370018,169.0472481,192.9051953,311.7018167,330.2193234,476.585516,1.141104547
14.06721834,52.40904668,56.79600143,188.1036462,221.4790081,295.4732217,340.3379513,467.9245462,1.115671483
14.067235,52.40906499,56.73400116,207.8583947,243.2096965,293.9733347,340.4040046,548.8167269,1.099955355
14.06725,52.40908334,56.68000031,223.2155483,254.4340606,336.9918157,363.2211561,747.2231756,1.08888598
14.06725667,52.40910168,56.59799957,237.9508338,248.045891,409.1361252,400.8009101,965.3210946,1.08493627
14.067255,52.40912167,56.52099991,239.8483718,232.0465004,471.3613142,422.3516963,1174.146473,1.089472634
14.067245,52.40914002,56.40599823,236.7717121,221.8735948,528.085356,449.8797707,1375.304445,1.094052561
14.06722833,52.40915333,56.31000137,232.164487,212.9688195,583.1243291,523.804376,1505.748109,1.093124437
14.06721,52.409165,56.1949997,229.0518366,210.5926005,616.9043574,595.4619285,1491.240186,1.092213624
14.06719166,52.40917333,56.11999893,223.2290676,213.3449062,635.2221882,646.6766353,1415.351713,1.094233086
14.06717,52.40917832,56.07799912,221.3086797,222.6114926,644.4247494,689.5639876,1321.978327,1.094146934
14.06714667,52.40918166,56.04999924,224.2183609,229.2005048,642.4643904,714.1191089,1227.063732,1.09540075
14.06712167,52.40918166,56.02500153,221.0750891,234.4254024,635.537531,728.6086068,1097.452848,1.096369647
14.06709333,52.40917832,56.0379982,215.6265607,241.2696971,625.5946754,695.3275971,971.9510851,1.09111038
14.06706833,52.40916999,56.05599976,214.2596916,257.9530246,577.4668705,635.8479442,854.8384397,1.094121814
14.06704667,52.40915833,56.0870018,218.4404078,261.7659519,526.4584408,570.3584503,714.5391315,1.102872953
14.06702333,52.40914501,56.15299988,212.8940058,262.2625592,461.6035266,492.9735937,579.8835594,1.104844359
14.06699333,52.40913,56.17699814,209.6432627,254.1353003,391.3595973,396.3639931,528.1807486,1.107185054
14.066965,52.40911334,56.18999863,201.6885477,239.1863617,322.0731864,355.7202155,581.5526857,1.115669764
14.066935,52.40909665,56.21699905,189.5454081,219.4528922,300.422451,382.8358247,751.5103865,1.116171605
14.06690667,52.40908168,56.24300003,175.8771663,213.278907,310.2449423,458.4171969,1056.605316,1.110245118
14.06687834,52.40906668,56.27600098,174.6204459,215.583258,386.6382582,579.7520896,1332.873733,1.11487188
14.06685,52.40905167,56.32600021,182.0319932,235.6150964,488.1051701,679.9797644,1560.342763,1.128140169
14.06682333,52.40903502,56.35200119,205.4137814,260.9156156,588.7505256,736.8234199,1644.885032,1.144935186
14.06679333,52.40902001,56.40800095,235.1056682,279.1404311,655.388926,711.1695341,1563.815564,1.161171016
14.06676333,52.40900332,56.4469986,263.4305417,289.6442371,683.6488534,630.6367602,1361.615592,1.177492456
14.06673334,52.40898666,56.49399948,283.5030247,292.5220365,647.7715572,506.5054869,1191.095231,1.189729281
14.06670334,52.40897166,56.55199814,296.0876806,284.2389708,586.5893753,408.997573,1016.820911,1.190952228
14.06667333,52.408955,56.58300018,297.2971381,276.9510278,524.1098441,330.7528405,913.1260019,1.183101162
14.06664333,52.40894,56.63399887,294.6109513,280.3412124,481.4802162,303.0562324,885.8138282,1.1769315
14.06661167,52.40892334,56.67599869,294.8451259,290.6333407,460.1555203,298.4492492,857.6484807,1.168944645
14.06658167,52.40890668,56.73400116,301.9454179,304.4990758,462.5701701,317.5985641,800.9544058,1.149155424
14.06655,52.40888999,56.77999878,312.9775776,319.7149446,464.8198978,312.2085774,751.8953275,1.134791429
14.06652,52.40887499,56.8390007,328.1248892,329.564408,459.7886438,306.2625304,702.3300814,1.130451531
14.06648833,52.40885833,56.90100098,341.8245672,327.6626684,445.0142212,299.4082978,664.7829522,1.120301005
14.06645667,52.40884167,56.95899963,348.8086083,319.3995782,422.9656775,295.9348094,650.8052882,1.111709882
14.066425,52.40882498,57.00799942,347.6443871,309.3973115,396.7928486,287.0955882,635.4964158,1.117290033
14.06639167,52.40880833,57.04899979,342.1242141,304.3914515,377.8130625,303.5384863,628.0359356,1.124392166
14.06635833,52.40878998,57.07400131,333.5483056,300.0931294,362.275713,322.2827517,624.5008827,1.119888332
14.066325,52.40877167,57.09700012,323.2424385,303.5086121,350.1590623,336.2138359,596.483246,1.115688121
14.06629167,52.40875499,57.09999847,316.5678887,306.3511939,345.513057,336.0223553,552.4633,1.117735645
14.06625667,52.40873667,57.11500168,312.9865051,309.6301969,333.0856839,329.7601986,542.5810267,1.117140958
14.06622334,52.40871833,57.10800171,312.4318208,299.7418061,310.4699378,306.0298333,561.4724007,1.107584319
14.06618833,52.40869999,57.14699936,307.6914045,279.4316292,302.8197007,283.8185997,586.5302895,1.103364596
14.06615667,52.40868333,57.17699814,297.4856011,252.5869321,303.075217,260.0378187,617.7059467,1.101279795
14.06612667,52.40866499,57.22800064,281.9397487,224.4890152,301.8590808,240.6972352,675.6083459,1.104785609
14.06609667,52.40864833,57.28099823,264.6602477,191.1529185,312.2070728,221.6256379,722.4145572,1.114931018
14.06606667,52.40863333,57.34500122,243.249661,167.9803714,341.1907385,209.0205401,729.9369405,1.123552025
14.06603667,52.40861667,57.40100098,227.2052177,163.3536887,342.6317201,191.0720633,738.2401593,1.138399329
14.06600667,52.40860001,57.47900009,224.8373936,162.2856217,329.6374538,172.3221941,766.6946725,1.15437627
14.065975,52.40858332,57.54100037,229.3883921,162.4991318,312.6744294,162.6101325,779.231433,1.158088919
14.06594333,52.40856667,57.60800171,232.3246549,168.6218799,295.7071256,160.3726521,782.0692065,1.157492794
14.06591167,52.40855001,57.68000031,237.9593669,172.4124275,273.364466,169.6814882,796.618578,1.15881114
14.06588,52.40853332,57.75699997,241.6647339,170.0966714,264.6749106,186.4490879,803.2507098,1.158952859
14.06584834,52.40851501,57.82699966,240.1381997,168.5134103,275.3804975,207.2011542,809.11515,1.168561512
14.065815,52.40849832,57.9109993,237.4802383,171.8964182,293.8347647,232.1784903,822.1102009,1.184504784
14.06578167,52.40848001,57.99100113,241.1669105,176.9508373,318.988493,258.3688933,849.4367656,1.192613367
14.06574833,52.40846332,58.09400177,245.2462817,183.8030527,344.3931361,285.4264307,891.8046803,1.191201604
14.06571333,52.40844501,58.1629982,250.8440251,185.0851809,391.5477758,324.1007835,935.9834823,1.180351073
14.06567833,52.40842501,58.24100113,256.3266196,187.7417489,425.6727437,369.9449091,957.1084594,1.164207865
14.06564333,52.40840667,58.29600143,260.3658265,185.0229286,450.7718678,395.7396527,930.1144904,1.153684366
14.06561,52.40838833,58.35100174,258.912865,178.0261214,452.7231204,406.1023082,877.2530645,1.154840663
14.065575,52.40836999,58.41199875,256.1259242,168.3503746,437.9037924,398.2120011,806.4664642,1.160794504
14.06554,52.40835168,58.47100067,250.2198944,164.6330629,393.4608478,365.3514586,736.053581,1.166019157
14.065505,52.40833333,58.54499817,240.5212626,157.8811227,347.5209187,321.3841218,657.2796722,1.175053086
14.06547167,52.40831499,58.63000107,229.0055464,151.6634975,308.7648616,282.6023344,637.0183971,1.170390813
14.06543833,52.40829668,58.71099854,220.1177301,147.0396057,289.5472676,259.6668069,658.6374179,1.147708225
14.06540333,52.40827834,58.79299927,211.1652708,145.6438757,286.3395129,256.8764174,692.6760364,1.141027265
14.06537,52.40826168,58.89099884,205.6864826,144.6357744,303.7186351,270.9404313,775.5311962,1.143300826
14.06533667,52.40824334,58.99300003,205.3260849,144.0704779,327.4642011,293.5365655,877.3616966,1.13593325
14.06530167,52.408225,59.09299851,206.8209996,148.4398151,342.1490704,322.0324635,958.0591311,1.138947
14.06526667,52.40820665,59.1780014,207.8689629,151.8106456,343.209251,341.2190219,1006.956612,1.144049072
14.06523167,52.40818834,59.25,209.2453981,152.2167713,345.1718625,341.0966626,1042.329643,1.132719623
14.06519667,52.40817,59.31200028,209.1882719,149.0957791,333.5564182,333.7256555,996.8090426,1.121300142
14.06516333,52.40815166,59.36999893,204.8241356,145.3374042,322.0772877,330.6495483,959.618309,1.116162242
14.06512833,52.40813335,59.43099976,198.9572982,135.5673162,325.7641089,340.7958905,942.7614158,1.1064076
14.065095,52.40811501,59.45600128,192.2247363,126.1138871,348.6375061,363.8815493,952.4487135,1.11081823
14.06506167,52.40809666,59.5,185.0801964,120.3828568,372.9647745,411.9118438,979.3240458,1.121636707
14.06502833,52.40807832,59.53300095,180.3224563,121.4965911,401.228673,474.9875349,1026.903379,1.128102974
14.06499333,52.40806001,59.56200028,181.7152729,129.2398167,435.6151187,517.6850958,1073.434189,1.137285119
14.06495833,52.40804167,59.58200073,189.2153368,145.0494603,456.3988601,538.4750006,1112.541099,1.150347446
14.064925,52.40802333,59.61899948,200.4564356,168.8044601,461.5775525,553.654904,1151.349513,1.153503201
14.06489,52.40800333,59.64400101,216.1186934,190.6550814,466.4194942,544.92305,1207.712782,1.147067763
14.064855,52.40798499,59.6969986,228.4647419,204.5069318,477.1252776,530.1618858,1291.840139,1.141237794
14.06482167,52.40796668,59.74200058,234.5431692,211.758473,472.7361164,528.4053819,1362.375613,1.132640864
14.06478667,52.40794834,59.79700089,236.4872587,212.9640061,467.3105079,531.0417955,1403.813691,1.118786086
14.06475333,52.40792834,59.86700058,234.0302419,203.5476656,460.2246851,516.2557292,1414.62226,1.107320652
14.06471833,52.40791,59.93899918,226.6079129,191.7619311,446.6099377,516.9213108,1423.545732,1.109789581
14.06468333,52.40789166,60.04199982,219.7713566,182.5263911,432.1860532,524.3948654,1386.535775,1.11322941
14.06465,52.40787334,60.16500092,214.8489206,176.0268155,435.2006302,516.0825047,1329.575701,1.110318347
14.064615,52.407855,60.2879982,208.17919,167.8831526,434.4729839,493.8034343,1254.985785,1.108742018
14.06458167,52.40783835,60.41899872,205.3718281,161.2255259,433.8961829,460.545942,1153.394754,1.11444118
14.06454667,52.40782,60.58100128,202.1582521,153.7527568,412.3509963,407.9458881,979.8258682,1.123635778
14.06451333,52.40780166,60.6949997,196.9323692,142.3092143,359.6073272,321.7861222,820.702247,1.132472921
14.06447833,52.407785,60.83399963,189.7498368,124.0704747,291.2558743,244.7647718,670.2930461,1.143660725
14.064445,52.40776666,60.96699905,184.0282359,107.2740674,232.2406328,186.3307684,550.4186428,1.158606577
14.06441,52.40774832,61.06600189,172.3939989,91.83663877,177.0543102,153.2263446,482.4078586,1.167281527
14.06437667,52.40773166,61.1969986,161.9845702,78.5798297,149.9867595,136.6143774,472.2177023,1.165117661
14.064345,52.407715,61.33100128,153.105132,70.99086861,173.7472387,145.8402884,475.6945839,1.156986309
14.06431167,52.40769666,61.47200012,146.8700548,73.18266666,202.0417684,152.1657527,526.2015917,1.151324562
14.06428167,52.40768166,61.60800171,140.1492406,77.18027465,226.046137,152.4124643,578.7508385,1.14551206
14.06425,52.407665,61.76200104,138.4003091,82.72072148,253.455975,147.9215731,588.0292616,1.140851263
14.06422,52.40764834,61.9129982,138.327257,88.76250193,269.0731424,130.7579921,581.2566617,1.147100655
14.06418833,52.40763165,62.05500031,140.262442,93.64654894,251.3297373,104.4013155,575.6765482,1.15962937
14.06415667,52.40761499,62.20999908,142.3623942,93.97489557,225.7531603,82.71873406,514.0844368,1.167999382
14.064125,52.40759834,62.33200073,145.8953014,92.84414175,205.0148373,68.37598671,462.5275557,1.173302558
14.06409167,52.40758168,62.4659996,148.0607373,90.32026242,178.3394946,59.35024863,465.0746038,1.18018035
14.06406,52.40756334,62.59500122,148.3938501,89.82552383,161.3924339,66.21962288,471.9918579,1.178439271
14.06402667,52.40754668,62.66899872,148.2514318,90.71133032,155.9823969,77.87219271,511.2000036,1.1781275
14.06399334,52.40752834,62.76599884,148.6790291,92.55101644,167.6971007,105.4305384,583.759979,1.176833245
14.06396,52.40751,62.83100128,147.6266495,97.40202716,179.7590705,125.9530568,667.1641908,1.171422357
14.063925,52.40749165,62.89599991,145.9340899,102.8367244,203.1556729,155.2443541,724.6106044,1.171391547
14.06389167,52.40747334,62.94599915,145.3307289,107.345121,221.2828639,174.3201625,802.0559284,1.171415738
14.06385667,52.407455,63.01900101,144.6551354,110.6392378,240.6728276,191.0786901,803.3033922,1.169464855
14.06382333,52.40743666,63.07300186,144.2904605,115.1015343,253.0443446,181.714208,786.7820325,1.169439525
14.06378834,52.40741835,63.11600113,146.0615758,117.1582157,278.3426669,179.3813458,718.0563999,1.17201911
14.063755,52.40739832,63.18299866,150.5932483,115.2511298,289.0226834,160.1537982,654.1619655,1.172813199
14.06372,52.40738001,63.2140007,152.8221347,109.9242634,296.9748626,143.8277684,554.4827437,1.171770126
14.063685,52.40736167,63.26100159,153.6724704,105.6550599,292.7817812,120.2957901,510.3564881,1.164815685
14.06365,52.40734332,63.28699875,153.5988331,95.6460919,280.5116983,110.8028022,470.4077407,1.162604713
14.06361667,52.40732501,63.32099915,149.8565643,84.82332778,245.5515994,98.94649794,487.1181782,1.167213945
14.06358167,52.40730667,63.36800003,143.1870459,80.28533611,216.3269311,97.86169672,503.6310978,1.16211217
14.06354667,52.40728833,63.4109993,139.614558,78.85176067,192.3207036,95.11414363,540.9846747,1.165251105
14.06351334,52.40726999,63.43600082,137.7763324,76.65847798,177.7390828,103.7032371,540.4970392,1.175431604
14.06347834,52.40725168,63.48600006,136.6170226,83.33848742,178.5965342,114.6935217,552.6238557,1.177691882
14.063445,52.40723333,63.51800156,141.063683,94.7015719,188.8499484,124.2846071,539.9045624,1.182860207
14.06341,52.40721499,63.52399826,150.0986967,106.3278462,204.662879,118.623172,516.9483162,1.191411174
14.063375,52.40719668,63.52399826,161.0821233,120.9333833,217.3955908,116.276908,479.2572347,1.194595446
14.06334167,52.40717834,63.51399994,174.2850668,134.467315,220.865738,109.0460579,487.9030933,1.201062424
14.06330667,52.40716,63.50600052,186.6468014,142.0052091,203.3319924,99.51536901,495.1934336,1.206289403
14.06327167,52.40714,63.49399948,187.731668,143.9956018,188.6444009,97.26352839,502.9391632,1.197104602
14.06323667,52.40712166,63.46699905,184.9276902,147.7171153,173.3658859,119.4074838,523.7548027,1.184224761
14.06320167,52.40710335,63.40800095,182.8460514,149.2018708,163.3625592,139.1931789,585.2940368,1.172334045
14.06316667,52.40708501,63.3769989,179.5368842,156.6763981,174.4773939,167.9640406,633.470165,1.152511238
14.06313167,52.40706501,63.34000015,178.6122972,174.9928604,220.1350225,198.7048838,668.9623614,1.132538289
14.06309667,52.40704667,63.29199982,199.9975335,204.0739179,273.6248531,229.3840669,718.5010537,1.120153812
14.06306,52.40702833,63.25400162,225.9074984,232.4695926,326.4747135,259.2415706,748.6985472,1.112209779
14.063025,52.40700833,63.19800186,251.4463781,268.2443157,381.8523141,277.3929609,737.9356976,1.106567478
14.06299,52.40698999,63.15399933,277.7543151,295.2774289,414.3584619,286.4583274,709.0571554,1.102124028
14.06295667,52.40697168,63.1269989,301.4756461,296.7372942,416.2454792,281.416255,699.5977461,1.097569623
14.06292167,52.40695168,63.09199905,302.2649872,280.0009055,399.0767178,279.2568253,704.2906741,1.096237258
14.06288667,52.40693334,63.06800079,292.5018408,252.6515598,388.4448315,256.9556471,716.518122,1.098267412
14.06285167,52.406915,63.05899811,273.672963,208.825861,377.660378,251.0515223,779.2787914,1.089865101
14.06281833,52.40689666,63.06100082,245.4122039,168.0634392,393.6248009,253.3151973,853.6271841,1.087673299
14.06278333,52.40687834,63.05599976,215.7792305,151.55346,436.7594312,277.5175933,892.9163821,1.096342888
14.06274833,52.40686,63.05199814,201.2072566,152.291555,490.5107954,277.5130509,856.8384669,1.090748057
14.06271333,52.40684166,63.0379982,198.1486626,162.9195872,508.6022266,283.4434412,797.8883299,1.084157815
14.06267833,52.40682335,63.02099991,201.9315521,187.7062079,502.3676821,283.3639483,689.3371466,1.089446978
14.06264333,52.40680501,63,218.3605382,211.8307459,472.1377007,276.3328306,578.7101867,1.082695062
14.06260833,52.40678666,62.95399857,234.6305532,220.6250207,418.3005486,255.8913381,495.733672,1.0758957
14.06257333,52.40676667,62.91799927,240.7113793,212.6444727,356.8556923,249.48213,483.7506136,1.078796754
14.06253833,52.40674833,62.875,238.9342921,198.4705481,324.3678702,243.32351,587.0453103,1.076102551
14.06250333,52.40672998,62.83200073,234.7025357,179.4228494,317.1192652,249.1674102,714.3522706,1.074114033
14.06246833,52.40671167,62.77899933,225.6577721,163.5187517,324.293185,264.8266601,903.8512019,1.080992831
14.062435,52.40669333,62.71900177,221.1982277,158.8989893,339.3788756,301.4164777,1119.690258,1.080820371
14.06239833,52.40667334,62.6570015,222.7843967,171.792033,372.7704506,372.1549667,1358.395016,1.082920408
14.06236333,52.40665499,62.56399918,231.8170898,198.7625332,422.503442,486.8678664,1471.427691,1.090703736
